"player_id","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","total_points","in_dreamteam","gameweek"
"81","90","0","0","0","1","0","0","0","0","0","0","0","8","18.8","0.6","41.0","6.0","2","FALSE",6
"82","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"83","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"84","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"85","90","0","0","0","1","0","0","0","1","0","0","0","5","16.6","0.3","0.0","1.7","1","FALSE",6
"86","6","0","0","0","0","0","0","0","0","0","0","0","3","0.2","1.3","0.0","0.2","1","FALSE",6
"87","88","0","0","0","1","0","0","0","0","0","0","0","2","1.8","13.8","17.0","3.3","2","FALSE",6
"88","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"89","90","0","0","0","1","0","0","0","0","0","0","0","17","17.2","50.9","15.0","8.3","2","FALSE",6
"90","83","0","0","0","1","0","0","0","0","0","0","0","8","3.0","2.7","12.0","1.8","2","FALSE",6
"91","90","0","0","0","1","0","0","0","0","0","0","0","3","6.6","13.8","33.0","5.3","2","FALSE",6
"92","90","0","0","0","1","0","0","0","0","0","0","0","12","15.2","1.3","0.0","1.7","2","FALSE",6
"93","1","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0","0.0","1","FALSE",6
"94","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"95","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"96","90","0","0","0","1","0","0","0","0","0","2","0","15","19.6","0.0","0.0","2.0","2","FALSE",6
"97","90","0","0","0","1","0","0","0","0","0","0","0","19","19.6","13.5","0.0","3.3","2","FALSE",6
"98","90","0","0","0","1","0","0","0","1","0","0","0","15","13.2","24.5","4.0","4.2","1","FALSE",6
"99","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"100","90","0","0","0","1","0","0","0","0","0","0","0","10","10.0","12.8","0.0","2.3","2","FALSE",6
"101","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"102","90","0","0","1","0","0","0","0","0","0","0","0","24","16.4","2.0","0.0","1.8","6","FALSE",6
"103","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"104","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"105","90","0","0","1","0","0","0","0","0","0","0","0","14","2.2","2.3","1.0","0.6","3","FALSE",6
"106","90","0","0","0","3","0","0","0","0","0","0","0","13","20.2","46.7","16.0","8.3","2","FALSE",6
"107","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"108","90","0","1","0","1","0","0","0","0","0","0","0","19","35.4","11.0","60.0","10.6","5","FALSE",6
"109","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"110","90","0","0","1","0","0","0","0","0","0","0","3","33","27.8","11.3","2.0","4.1","9","TRUE",6
"111","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"112","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"113","90","0","0","1","0","0","0","0","0","0","0","0","12","5.2","2.3","0.0","0.8","3","FALSE",6
"114","9","0","0","0","0","0","0","0","0","0","0","0","2","0.2","0.5","0.0","0.1","1","FALSE",6
"115","73","0","0","0","2","0","0","0","0","0","0","0","12","5.8","6.7","4.0","1.7","2","FALSE",6
"116","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"117","70","0","0","1","0","0","0","0","0","0","0","0","5","1.6","3.3","20.0","2.5","2","FALSE",6
"118","19","0","0","0","0","0","0","0","0","0","0","0","3","2.2","0.3","0.0","0.3","1","FALSE",6
"119","80","0","0","1","0","0","0","0","0","0","0","0","7","8.6","1.6","44.0","5.4","3","FALSE",6
"120","18","0","0","0","0","0","0","0","0","0","0","0","3","7.4","4.2","0.0","1.2","1","FALSE",6
"121","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"122","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"123","90","0","0","1","0","0","0","0","0","0","0","2","32","18.8","3.7","20.0","4.3","8","TRUE",6
"124","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"125","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"126","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"127","5","0","0","0","1","0","0","0","0","0","0","0","5","3.0","0.0","0.0","0.3","1","FALSE",6
"128","90","0","0","0","1","0","0","0","1","0","2","0","9","13.0","0.0","0.0","1.3","1","FALSE",6
"129","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"130","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"131","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"132","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"133","90","0","0","0","1","0","0","0","0","0","0","0","16","20.4","0.3","0.0","2.1","2","FALSE",6
"134","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"135","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"136","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"137","90","0","0","0","1","0","0","0","0","0","0","0","9","28.2","28.5","2.0","5.9","2","FALSE",6
"138","90","0","0","0","1","0","0","0","0","0","0","0","10","7.2","11.9","1.0","2.0","2","FALSE",6
"139","18","0","0","0","1","0","0","0","0","0","0","0","2","3.8","0.7","7.0","1.2","1","FALSE",6
"140","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"141","90","1","1","0","1","0","0","0","0","0","0","3","43","66.4","47.3","109.0","22.3","13","TRUE",6
"142","75","0","0","1","0","0","0","0","0","0","0","0","6","8.0","12.3","19.0","3.9","3","FALSE",6
"143","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"144","84","1","0","1","0","0","0","0","0","0","0","1","28","43.4","13.3","17.0","7.4","9","TRUE",6
"145","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"146","90","0","0","0","1","0","0","0","0","0","0","0","13","21.6","1.8","17.0","4.0","2","FALSE",6
"147","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"148","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"149","32","0","0","0","0","0","0","0","0","0","0","0","9","4.4","1.9","0.0","0.6","1","FALSE",6
"150","57","0","0","0","2","0","0","0","0","0","0","0","1","0.0","2.7","3.0","0.5","1","FALSE",6
"151","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"152","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"153","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"154","45","0","0","0","0","0","0","0","1","0","0","0","3","14.0","27.0","4.0","4.5","0","FALSE",6
"155","71","0","0","0","2","0","0","0","0","1","0","0","-3","0.0","3.1","2.0","0.5","-2","FALSE",6
"156","90","0","0","0","2","0","0","0","0","0","0","0","17","21.8","0.4","0.0","2.2","1","FALSE",6
"157","90","0","0","0","2","0","0","0","0","0","4","0","16","28.4","0.0","0.0","2.8","2","FALSE",6
"158","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"159","45","0","0","0","2","0","0","0","0","0","0","0","6","4.4","1.2","24.0","3.0","1","FALSE",6
"160","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"161","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"162","90","0","0","0","2","0","0","0","0","0","0","0","14","17.6","0.4","19.0","3.7","1","FALSE",6
"163","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"164","90","0","0","0","2","0","0","0","1","0","0","0","1","4.6","4.4","4.0","1.3","1","FALSE",6
"165","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"166","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"167","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"168","32","0","0","0","0","0","0","0","0","0","0","0","4","4.2","1.2","2.0","0.7","1","FALSE",6
"169","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"170","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"171","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"172","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"173","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"174","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"175","90","1","0","0","2","0","0","0","0","0","0","2","37","60.0","68.5","28.0","15.7","9","FALSE",6
"176","90","0","0","0","2","0","0","0","0","0","0","0","14","13.4","1.4","0.0","1.5","1","FALSE",6
"177","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"178","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"179","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"180","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"181","16","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.4","0.0","0.0","1","FALSE",6
"182","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"183","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"184","90","0","0","0","2","0","0","0","0","0","0","0","4","5.6","26.3","68.0","10.0","2","FALSE",6
"185","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"186","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"187","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"188","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"189","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"190","21","0","0","0","0","0","0","0","0","1","0","0","-6","0.0","1.3","0.0","0.0","-2","FALSE",6
"191","65","0","0","0","2","0","0","0","0","0","0","0","16","11.6","10.5","5.0","2.7","2","FALSE",6
"192","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"193","11","0","0","0","0","0","0","0","0","0","0","0","-1","0.0","11.7","10.0","2.2","1","FALSE",6
"194","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"195","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"196","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"197","90","0","0","1","0","0","0","0","0","0","0","0","27","22.6","10.7","0.0","3.3","6","FALSE",6
"198","90","0","1","1","0","0","0","0","1","0","0","0","18","30.0","41.5","31.0","10.3","5","FALSE",6
"199","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"200","90","0","0","1","0","0","0","0","0","0","0","0","24","19.8","13.3","18.0","5.1","6","FALSE",6
"201","90","0","0","1","0","0","0","0","0","0","0","1","28","15.0","36.1","13.0","6.4","7","FALSE",6
"202","90","3","0","1","0","0","0","0","0","0","0","3","74","96.4","22.2","118.0","23.7","17","TRUE",6
"203","90","0","0","1","0","0","0","0","0","0","0","0","14","19.0","54.8","35.0","10.9","3","FALSE",6
"204","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"205","82","0","1","1","0","0","0","0","0","0","0","0","19","29.6","42.7","42.0","11.4","6","FALSE",6
"206","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"207","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"208","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"209","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"210","69","0","0","1","0","0","0","0","0","0","0","0","10","8.2","16.5","6.0","3.1","3","FALSE",6
"211","20","0","0","0","0","0","0","0","1","0","0","0","0","1.2","1.5","0.0","0.3","0","FALSE",6
"212","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"213","90","0","0","1","0","0","0","0","0","0","3","0","27","23.6","0.0","0.0","2.4","7","FALSE",6
"214","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"215","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"216","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"217","90","0","0","1","0","0","0","0","0","0","4","3","29","36.4","0.0","0.0","3.6","10","TRUE",6
"218","90","0","0","1","0","0","0","0","1","0","0","1","23","21.0","3.0","0.0","2.4","6","FALSE",6
"219","90","0","0","1","0","0","0","0","1","0","0","0","21","11.8","0.6","0.0","1.2","5","FALSE",6
"220","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"221","5","0","0","0","0","0","0","0","0","0","0","0","7","2.4","10.9","0.0","1.3","1","FALSE",6
"222","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"223","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"224","30","1","0","0","0","0","0","0","0","0","0","2","26","35.2","0.8","34.0","7.0","7","FALSE",6
"225","59","0","0","0","0","0","0","0","0","0","0","0","5","4.4","4.3","0.0","0.9","1","FALSE",6
"226","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"227","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"228","90","0","0","1","0","0","0","0","1","0","0","0","6","9.8","8.4","0.0","1.8","2","FALSE",6
"229","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"230","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"231","84","0","0","1","0","0","0","0","1","0","0","0","5","0.0","6.8","16.0","2.0","2","FALSE",6
"232","90","0","0","1","0","0","0","0","0","0","0","0","28","22.2","28.4","0.0","5.1","6","FALSE",6
"233","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"234","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"235","74","0","0","1","0","0","0","0","0","0","0","0","4","0.4","1.2","2.0","0.4","3","FALSE",6
"236","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"237","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"238","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"239","90","0","0","1","0","0","0","0","0","0","0","0","18","3.4","2.3","0.0","0.6","6","FALSE",6
"240","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"241","7","0","0","0","0","0","0","0","0","0","0","0","3","1.2","0.1","0.0","0.1","1","FALSE",6
"242","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"243","90","0","0","0","1","0","0","0","0","0","0","0","16","15.4","15.8","9.0","4.0","2","FALSE",6
"244","90","0","0","0","1","0","0","0","0","0","0","0","24","27.2","26.3","10.0","6.4","2","FALSE",6
"245","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"246","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"247","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"248","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"249","82","1","0","0","1","0","0","0","0","0","0","3","37","36.0","5.6","61.0","10.3","9","FALSE",6
"250","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"251","90","0","2","0","1","0","0","0","0","0","0","0","22","24.0","30.0","35.0","8.9","8","FALSE",6
"252","90","0","0","0","1","0","0","0","0","0","1","0","13","14.8","0.0","0.0","1.5","2","FALSE",6
"253","90","0","0","0","1","0","0","0","0","0","0","0","12","14.8","0.9","4.0","2.0","2","FALSE",6
"254","90","0","0","0","1","0","0","0","0","0","0","0","-2","8.2","27.2","62.0","9.7","2","FALSE",6
"255","90","0","0","0","1","0","0","0","0","0","0","0","16","18.2","26.4","22.0","6.7","2","FALSE",6
"256","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"257","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"258","7","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.3","0.0","0.0","1","FALSE",6
"259","90","0","0","0","1","0","0","0","0","0","0","0","21","24.0","48.0","13.0","8.5","2","FALSE",6
"260","90","0","0","0","1","0","0","0","0","0","0","0","18","30.6","0.7","0.0","3.1","2","FALSE",6
"261","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"262","53","0","0","0","1","0","0","0","0","0","0","0","1","0.2","11.1","2.0","1.3","1","FALSE",6
"263","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"264","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"265","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"266","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"267","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"268","45","0","0","0","1","0","0","0","0","0","0","0","2","0.0","1.6","8.0","0.9","1","FALSE",6
"269","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"270","77","0","0","0","1","0","0","0","0","0","0","0","16","18.0","29.8","11.0","5.9","2","FALSE",6
"271","90","0","0","0","1","0","0","0","0","0","0","0","9","9.6","20.7","10.0","4.0","2","FALSE",6
"272","22","0","0","0","0","0","0","0","0","0","0","0","7","7.6","19.3","11.0","3.8","1","FALSE",6
"273","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"274","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"275","90","0","0","0","1","0","0","0","0","0","0","0","11","14.6","31.5","72.0","11.8","2","FALSE",6
"276","90","0","0","0","1","0","0","0","0","0","0","0","1","5.6","2.1","27.0","3.5","2","FALSE",6
"277","90","0","1","0","1","0","0","0","0","0","0","0","22","27.8","25.9","16.0","7.0","5","FALSE",6
"278","90","0","0","0","1","0","0","0","0","0","1","0","10","7.8","0.0","0.0","0.8","2","FALSE",6
"279","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"280","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"281","67","0","0","0","1","0","0","0","0","0","0","0","6","3.8","4.8","2.0","1.1","2","FALSE",6
"282","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"283","12","0","0","0","0","0","0","0","0","0","0","0","3","0.4","1.2","0.0","0.2","1","FALSE",6
"284","45","1","0","0","0","0","0","0","0","0","0","0","21","39.0","6.8","26.0","7.2","6","FALSE",6
"285","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"286","90","0","0","0","1","0","0","0","0","0","0","0","17","21.2","27.5","9.0","5.8","2","FALSE",6
"287","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"288","90","0","0","0","1","0","0","0","0","0","0","0","16","22.4","6.8","1.0","3.0","2","FALSE",6
"289","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"290","57","0","0","0","0","0","0","0","0","0","0","0","10","9.0","38.9","11.0","5.9","1","FALSE",6
"291","90","0","0","1","0","0","0","0","0","0","1","0","22","9.4","0.0","0.0","0.9","6","FALSE",6
"292","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"293","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"294","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"295","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"296","32","0","0","0","0","0","0","0","0","0","0","0","11","5.0","8.3","18.0","3.1","1","FALSE",6
"297","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"298","90","0","0","1","0","0","0","0","0","0","0","1","29","22.6","11.3","18.0","5.2","7","FALSE",6
"299","90","0","0","1","0","0","0","0","1","0","0","0","9","11.2","5.2","1.0","1.7","2","FALSE",6
"300","90","0","0","1","0","0","0","0","1","0","0","0","19","13.6","4.9","2.0","2.1","5","FALSE",6
"301","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"302","90","0","0","1","0","0","0","0","0","0","0","0","14","18.6","60.9","16.0","9.6","3","FALSE",6
"303","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"304","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"305","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"306","90","0","0","1","0","0","0","0","1","0","0","0","0","7.6","18.8","36.0","6.2","2","FALSE",6
"307","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"308","90","0","0","1","0","0","0","0","0","0","0","0","26","18.2","11.3","2.0","3.2","6","FALSE",6
"309","82","0","0","1","0","0","0","0","0","0","0","0","10","9.2","3.0","12.0","2.4","3","FALSE",6
"310","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"311","57","0","0","0","0","0","0","0","0","0","0","0","1","3.2","11.3","6.0","2.1","1","FALSE",6
"312","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"313","90","0","0","1","0","0","0","0","0","0","0","0","28","17.0","4.2","0.0","2.1","6","FALSE",6
"314","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"315","7","0","0","0","0","0","0","0","0","0","0","0","4","5.0","14.9","2.0","2.2","1","FALSE",6
"316","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"317","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"318","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"319","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"320","2","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.3","0.0","0.0","1","FALSE",6
"321","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"322","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"323","90","0","0","0","1","0","0","0","0","0","0","0","11","17.8","1.2","0.0","1.9","2","FALSE",6
"324","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"325","90","0","0","0","1","0","0","0","0","0","3","0","14","18.2","0.0","0.0","1.8","3","FALSE",6
"326","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"327","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"328","87","0","0","0","1","0","0","0","0","0","0","0","12","15.6","0.3","0.0","1.6","2","FALSE",6
"329","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"330","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"331","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"332","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"333","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"334","90","0","0","0","1","0","0","0","0","0","0","0","12","17.6","0.5","0.0","1.8","2","FALSE",6
"335","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"336","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
"337","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","FALSE",6
