"element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out"
94,22,17,3,TRUE,"2024-08-31T14:00:00Z",3,1,3,74,0,0,1,0,0,0,0,0,0,0,0,14,"7.8","17.1","0.0","2.5",1,"0.00","0.11","0.11","1.04",50,-1290,15088,1064,2354
94,37,13,2,FALSE,"2024-09-14T14:00:00Z",2,1,4,71,0,0,0,2,0,0,0,0,0,0,0,12,"3.8","2.8","0.0","0.7",1,"0.00","0.04","0.04","1.08",49,2721,18917,6483,3762
94,49,18,2,FALSE,"2024-09-21T14:00:00Z",3,1,5,90,0,0,0,3,0,0,0,0,0,0,0,14,"11.4","4.5","0.0","1.6",1,"0.00","0.01","0.01","3.52",49,2935,22196,5046,2111
94,53,19,2,TRUE,"2024-09-28T14:00:00Z",1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,13,"12.0","3.6","2.0","1.8",1,"0.00","0.03","0.03","0.99",49,-7,22338,2828,2835
94,63,20,4,TRUE,"2024-10-05T14:00:00Z",5,3,7,90,0,1,0,3,0,0,0,1,0,0,0,32,"37.2","31.1","18.0","8.6",1,"0.10","0.16","0.26","1.05",49,-607,21972,2141,2748
94,75,14,2,FALSE,"2024-10-19T14:00:00Z",2,1,8,74,0,0,0,2,0,0,0,0,0,0,0,17,"4.0","15.6","0.0","2.0",1,"0.00","0.16","0.16","1.14",49,-310,21870,1679,1989
94,83,10,5,TRUE,"2024-10-26T14:00:00Z",4,3,9,90,0,1,0,3,0,0,0,0,0,0,0,30,"29.0","22.9","6.0","5.8",1,"0.00","0.17","0.17","1.30",49,-494,21442,859,1353
94,92,9,9,FALSE,"2024-11-04T20:00:00Z",2,1,10,90,1,0,0,1,0,0,0,0,0,0,2,28,"44.8","2.3","11.0","5.8",1,"0.11","0.02","0.13","1.27",49,1913,23669,3476,1563
94,101,3,5,TRUE,"2024-11-09T15:00:00Z",3,2,11,90,0,1,0,2,0,0,0,0,0,0,0,27,"33.2","33.8","24.0","9.1",1,"0.14","0.31","0.45","2.61",49,22674,47738,24756,2082
95,8,7,2,TRUE,"2024-08-18T13:00:00Z",2,1,1,83,0,0,0,1,0,0,0,0,0,0,0,11,"11.2","17.9","0.0","2.9",1,"0.00","0.03","0.03","0.61",55,0,14932,0,0
95,16,12,1,FALSE,"2024-08-25T15:30:00Z",2,0,2,65,0,0,0,1,0,0,0,1,0,0,0,4,"3.8","32.8","1.0","3.8",1,"0.02","0.13","0.15","1.99",55,-1369,15630,624,1993
95,22,17,6,TRUE,"2024-08-31T14:00:00Z",3,1,3,90,0,1,0,1,0,0,0,0,0,0,1,24,"23.8","34.1","4.0","6.2",1,"0.08","0.30","0.38","1.57",55,-962,15631,1535,2497
95,37,13,0,FALSE,"2024-09-14T14:00:00Z",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",55,-2762,13963,1588,4350
95,49,18,0,FALSE,"2024-09-21T14:00:00Z",3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-3320,10700,46,3366
95,53,19,0,TRUE,"2024-09-28T14:00:00Z",1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-1970,8785,29,1999
95,63,20,0,TRUE,"2024-10-05T14:00:00Z",5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",53,-1198,7616,32,1230
95,75,14,0,FALSE,"2024-10-19T14:00:00Z",2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",53,-549,7085,36,585
95,83,10,1,TRUE,"2024-10-26T14:00:00Z",4,3,9,12,0,0,0,1,0,0,0,0,0,0,0,5,"1.8","15.8","0.0","1.8",0,"0.00","0.04","0.04","0.16",53,-175,6929,93,268
95,92,9,1,FALSE,"2024-11-04T20:00:00Z",2,1,10,18,0,0,0,2,0,0,0,0,0,0,0,3,"2.2","0.3","0.0","0.3",0,"0.00","0.00","0.00","0.62",53,196,7224,446,250
95,101,3,2,TRUE,"2024-11-09T15:00:00Z",3,2,11,78,0,0,0,2,0,0,0,0,0,0,0,12,"4.6","4.3","9.0","1.8",1,"0.02","0.06","0.08","2.13",53,240,7565,556,316
96,8,7,0,TRUE,"2024-08-18T13:00:00Z",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,0,20997,0,0
96,16,12,0,FALSE,"2024-08-25T15:30:00Z",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-1251,23426,943,2194
96,22,17,0,TRUE,"2024-08-31T14:00:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-956,23967,1435,2391
96,37,13,0,FALSE,"2024-09-14T14:00:00Z",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-904,24156,1547,2451
96,49,18,0,FALSE,"2024-09-21T14:00:00Z",3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-660,23936,585,1245
96,53,19,0,TRUE,"2024-09-28T14:00:00Z",1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-259,24163,1121,1380
96,63,20,0,TRUE,"2024-10-05T14:00:00Z",5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-747,23728,582,1329
96,75,14,0,FALSE,"2024-10-19T14:00:00Z",2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-727,23343,317,1044
96,83,10,0,TRUE,"2024-10-26T14:00:00Z",4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,5752,32038,7184,1432
96,92,9,0,FALSE,"2024-11-04T20:00:00Z",2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,4379,36434,6413,2034
96,101,3,0,TRUE,"2024-11-09T15:00:00Z",3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,2318,39367,4373,2055
97,8,7,0,TRUE,"2024-08-18T13:00:00Z",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,0,5009,0,0
97,16,12,0,FALSE,"2024-08-25T15:30:00Z",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-230,5815,453,683
97,22,17,0,TRUE,"2024-08-31T14:00:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-17,6154,920,937
97,37,13,0,FALSE,"2024-09-14T14:00:00Z",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,437,6948,1474,1037
97,49,18,1,FALSE,"2024-09-21T14:00:00Z",3,1,5,11,0,0,0,1,0,0,0,0,0,0,0,3,"1.2","0.7","0.0","0.2",0,"0.00","0.00","0.00","0.51",45,-124,6916,464,588
97,53,19,1,TRUE,"2024-09-28T14:00:00Z",1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,1,"0.0","0.5","0.0","0.1",0,"0.00","0.00","0.00","0.06",45,-5,7047,631,636
97,63,20,1,TRUE,"2024-10-05T14:00:00Z",5,3,7,1,0,0,0,1,0,0,0,0,0,0,0,0,"0.0","0.3","3.0","0.1",0,"0.15","0.00","0.15","0.21",45,360,7598,983,623
97,75,14,0,FALSE,"2024-10-19T14:00:00Z",2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,736,8542,1309,573
97,83,10,0,TRUE,"2024-10-26T14:00:00Z",4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,110,8685,594,484
97,92,9,0,FALSE,"2024-11-04T20:00:00Z",2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-236,8528,407,643
97,101,3,1,TRUE,"2024-11-09T15:00:00Z",3,2,11,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.2","0.1","0.0","0.0",0,"0.00","0.00","0.00","0.44",45,-328,8243,241,569
98,8,7,1,TRUE,"2024-08-18T13:00:00Z",2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,4,"2.0","0.5","0.0","0.3",0,"0.00","0.00","0.00","0.67",50,0,4328,0,0
98,16,12,2,FALSE,"2024-08-25T15:30:00Z",2,0,2,65,0,0,0,1,0,0,0,0,0,0,0,10,"7.8","11.6","9.0","2.8",1,"0.06","0.02","0.08","1.99",50,-435,4592,122,557
98,22,17,1,TRUE,"2024-08-31T14:00:00Z",3,1,3,15,0,0,0,1,0,0,0,0,0,0,0,4,"3.4","0.8","0.0","0.4",0,"0.00","0.01","0.01","0.53",50,526,5592,1340,814
98,37,13,2,FALSE,"2024-09-14T14:00:00Z",2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,7,"7.6","5.1","21.0","3.4",1,"0.02","0.03","0.05","2.17",50,-721,5078,376,1097
98,49,18,5,FALSE,"2024-09-21T14:00:00Z",3,1,5,90,0,1,0,3,0,0,0,0,0,0,0,24,"42.2","17.1","11.0","7.0",1,"0.02","0.15","0.17","3.52",50,-62,5188,412,474
98,53,19,1,TRUE,"2024-09-28T14:00:00Z",1,1,6,90,0,0,0,1,0,0,0,1,0,0,0,8,"13.8","6.2","13.0","3.3",1,"0.01","0.08","0.09","0.99",50,2939,8616,4232,1293
98,63,20,5,TRUE,"2024-10-05T14:00:00Z",5,3,7,90,0,1,0,3,0,0,0,0,0,0,0,18,"24.2","32.1","51.0","10.7",1,"0.25","0.39","0.64","1.05",50,-397,8285,1338,1735
98,75,14,2,FALSE,"2024-10-19T14:00:00Z",2,1,8,65,0,0,0,2,0,0,0,0,0,0,0,5,"1.0","2.2","4.0","0.7",1,"0.06","0.01","0.07","0.97",50,222,8788,1403,1181
98,83,10,5,TRUE,"2024-10-26T14:00:00Z",4,3,9,80,0,1,0,2,0,0,0,0,0,0,0,23,"11.8","16.1","17.0","4.5",1,"0.35","0.50","0.85","1.14",50,240,9163,993,753
98,92,9,3,FALSE,"2024-11-04T20:00:00Z",2,1,10,72,0,0,1,0,0,0,0,0,0,0,0,6,"9.2","11.0","8.0","2.8",1,"0.07","0.03","0.10","0.75",50,2910,12482,4011,1101
98,101,3,2,TRUE,"2024-11-09T15:00:00Z",3,2,11,90,0,0,0,2,0,0,0,0,0,0,0,19,"19.4","36.7","4.0","6.0",1,"0.00","0.27","0.27","2.61",50,1133,13702,2360,1227
99,8,7,9,TRUE,"2024-08-18T13:00:00Z",2,1,1,89,1,0,0,1,0,0,0,0,0,0,2,35,"40.8","50.2","17.0","10.8",1,"0.09","0.45","0.54","1.17",70,0,360975,0,0
99,16,12,1,FALSE,"2024-08-25T15:30:00Z",2,0,2,90,0,0,0,2,0,0,0,1,0,0,0,6,"5.4","17.7","7.0","3.0",1,"0.03","0.12","0.15","2.65",70,23925,449513,61882,37957
99,22,17,14,TRUE,"2024-08-31T14:00:00Z",3,1,3,90,2,0,0,1,0,0,0,1,0,0,3,64,"82.8","41.0","54.0","17.8",1,"0.81","0.34","1.15","1.57",70,125074,603697,210412,85338
99,37,13,2,FALSE,"2024-09-14T14:00:00Z",2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,12,"9.4","49.1","11.0","7.0",1,"0.19","0.35","0.54","2.17",71,184014,817384,374751,190737
99,49,18,8,FALSE,"2024-09-21T14:00:00Z",3,1,5,90,1,0,0,3,0,0,0,0,0,0,1,31,"43.2","2.4","55.0","10.1",1,"0.64","0.02","0.66","3.52",71,191546,1022015,251257,59711
99,53,19,9,TRUE,"2024-09-28T14:00:00Z",1,1,6,90,1,0,0,1,0,0,0,0,0,0,2,27,"42.4","21.6","38.0","10.2",1,"0.25","0.41","0.66","0.99",73,1032871,2091760,1092772,59901
99,63,20,8,TRUE,"2024-10-05T14:00:00Z",5,3,7,90,1,0,0,3,0,0,0,0,0,0,1,38,"46.6","47.3","24.0","11.8",1,"0.84","0.29","1.13","1.05",74,544115,2654796,598947,54832
99,75,14,2,FALSE,"2024-10-19T14:00:00Z",2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,15,"24.4","33.7","4.0","6.2",1,"0.03","0.05","0.08","1.33",75,396157,3066293,454941,58784
99,83,10,15,TRUE,"2024-10-26T14:00:00Z",4,3,9,90,2,0,0,3,0,0,0,0,0,0,3,52,"76.4","18.5","36.0","13.1",1,"0.91","0.38","1.29","1.30",76,601979,3692358,639773,37794
99,92,9,3,FALSE,"2024-11-04T20:00:00Z",2,1,10,86,0,0,1,0,0,0,0,0,0,0,0,8,"3.4","2.1","0.0","0.6",1,"0.00","0.01","0.01","0.90",78,620628,4324739,667099,46471
99,101,3,5,TRUE,"2024-11-09T15:00:00Z",3,2,11,90,0,1,0,2,0,0,0,0,0,0,0,14,"19.0","15.8","4.0","3.9",1,"0.09","0.25","0.34","2.17",79,299114,4635502,347703,48589
100,8,7,1,TRUE,"2024-08-18T13:00:00Z",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.1","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,0,79075,0,0
100,16,12,0,FALSE,"2024-08-25T15:30:00Z",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-7665,78481,1724,9389
100,22,17,0,TRUE,"2024-08-31T14:00:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-6559,74216,3603,10162
100,37,13,0,FALSE,"2024-09-14T14:00:00Z",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-10459,64623,2535,12994
100,49,18,0,FALSE,"2024-09-21T14:00:00Z",3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-4496,60744,1024,5520
100,53,19,0,TRUE,"2024-09-28T14:00:00Z",1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-4275,56785,1412,5687
100,63,20,0,TRUE,"2024-10-05T14:00:00Z",5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",43,-2968,54231,1421,4389
100,75,14,0,FALSE,"2024-10-19T14:00:00Z",2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",43,-2498,52053,1038,3536
100,83,10,0,TRUE,"2024-10-26T14:00:00Z",4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",43,-1531,50681,915,2446
100,92,9,0,FALSE,"2024-11-04T20:00:00Z",2,1,10,3,0,0,0,2,0,0,0,0,0,0,0,-2,"8.0","0.0","0.0","0.8",0,"0.00","0.00","0.00","0.46",43,-2438,48373,809,3247
100,101,3,0,TRUE,"2024-11-09T15:00:00Z",3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",42,-1293,47272,981,2274
101,8,7,2,TRUE,"2024-08-18T13:00:00Z",2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,15,"17.8","12.3","0.0","3.0",1,"0.00","0.01","0.01","1.17",50,0,11239,0,0
101,16,12,1,FALSE,"2024-08-25T15:30:00Z",2,0,2,90,0,0,0,2,0,0,0,1,0,0,0,7,"7.2","4.1","4.0","1.5",1,"0.10","0.02","0.12","2.65",50,-642,12265,760,1402
101,22,17,2,TRUE,"2024-08-31T14:00:00Z",3,1,3,90,0,0,0,1,0,0,0,0,0,0,0,16,"17.2","12.9","11.0","4.1",1,"0.27","0.01","0.28","1.57",50,-511,12378,1325,1836
101,37,13,2,FALSE,"2024-09-14T14:00:00Z",2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,24,"24.6","17.9","2.0","4.5",1,"0.00","0.03","0.03","2.17",50,-1218,11516,818,2036
101,49,18,0,FALSE,"2024-09-21T14:00:00Z",3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-39,11772,868,907
101,53,19,0,TRUE,"2024-09-28T14:00:00Z",1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-1926,9834,199,2125
101,63,20,7,TRUE,"2024-10-05T14:00:00Z",5,3,7,76,1,0,0,2,0,0,0,0,0,0,0,34,"41.8","6.8","39.0","8.8",1,"0.39","0.01","0.40","0.70",48,-893,9011,367,1260
101,75,14,1,FALSE,"2024-10-19T14:00:00Z",2,1,8,90,0,0,0,2,0,0,0,1,0,0,0,16,"19.4","5.3","9.0","3.4",1,"0.02","0.04","0.06","1.33",48,4413,14275,5306,893
101,83,10,2,TRUE,"2024-10-26T14:00:00Z",4,3,9,77,0,0,0,2,0,0,0,0,0,0,0,10,"3.4","4.2","13.0","2.1",1,"0.29","0.01","0.30","1.14",48,2572,17032,3545,973
101,92,9,5,FALSE,"2024-11-04T20:00:00Z",2,1,10,90,0,1,0,2,0,0,0,0,0,0,0,21,"36.4","23.0","0.0","5.9",1,"0.00","0.03","0.03","1.37",48,2184,19333,3980,1796
101,101,3,2,TRUE,"2024-11-09T15:00:00Z",3,2,11,82,0,0,0,2,0,0,0,0,0,0,0,16,"15.4","1.7","7.0","2.4",1,"0.08","0.01","0.09","2.17",48,3451,23154,5252,1801
102,8,7,1,TRUE,"2024-08-18T13:00:00Z",2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,2,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.56",50,0,3770,0,0
102,16,12,1,FALSE,"2024-08-25T15:30:00Z",2,0,2,17,0,0,0,0,0,0,0,0,0,0,0,1,"0.0","0.5","0.0","0.0",0,"0.00","0.02","0.02","0.13",50,-493,3946,190,683
102,22,17,0,TRUE,"2024-08-31T14:00:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-300,3926,458,758
102,37,13,0,FALSE,"2024-09-14T14:00:00Z",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-1379,2531,0,1379
102,49,18,0,FALSE,"2024-09-21T14:00:00Z",3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-356,2213,0,356
102,53,19,0,TRUE,"2024-09-28T14:00:00Z",1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-218,1996,0,218
102,63,20,0,TRUE,"2024-10-05T14:00:00Z",5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-134,1871,0,134
102,75,14,0,FALSE,"2024-10-19T14:00:00Z",2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-95,1776,0,95
102,83,10,0,TRUE,"2024-10-26T14:00:00Z",4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-41,1737,0,41
102,92,9,0,FALSE,"2024-11-04T20:00:00Z",2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-42,1692,0,42
102,101,3,0,TRUE,"2024-11-09T15:00:00Z",3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-26,1669,0,26
103,8,7,0,TRUE,"2024-08-18T13:00:00Z",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,0,4262,0,0
103,16,12,0,FALSE,"2024-08-25T15:30:00Z",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-217,4813,355,572
103,22,17,0,TRUE,"2024-08-31T14:00:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-252,4864,558,810
103,37,13,0,FALSE,"2024-09-14T14:00:00Z",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-1323,3507,0,1323
103,49,18,0,FALSE,"2024-09-21T14:00:00Z",3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-406,3137,0,406
103,53,19,0,TRUE,"2024-09-28T14:00:00Z",1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-363,2784,0,363
103,63,20,0,TRUE,"2024-10-05T14:00:00Z",5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-237,2554,0,237
103,75,14,0,FALSE,"2024-10-19T14:00:00Z",2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-159,2398,0,159
103,83,10,0,TRUE,"2024-10-26T14:00:00Z",4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-92,2309,0,92
103,92,9,0,FALSE,"2024-11-04T20:00:00Z",2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-94,2215,0,94
103,101,3,0,TRUE,"2024-11-09T15:00:00Z",3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-94,2120,0,94
104,8,7,0,TRUE,"2024-08-18T13:00:00Z",2,1,1,90,0,0,0,1,1,0,0,0,0,0,0,3,"18.8","0.1","17.0","3.6",1,"0.01","0.00","0.01","1.17",45,0,37981,0,0
104,16,12,1,FALSE,"2024-08-25T15:30:00Z",2,0,2,90,0,0,0,2,0,0,0,0,0,0,0,7,"15.4","0.2","0.0","1.6",1,"0.00","0.00","0.00","2.65",45,-3924,37415,1160,5084
104,22,17,1,TRUE,"2024-08-31T14:00:00Z",3,1,3,90,0,0,0,1,0,0,0,1,0,0,0,9,"17.2","0.8","2.0","2.0",1,"0.00","0.01","0.01","1.57",45,2895,42821,7170,4275
104,37,13,1,FALSE,"2024-09-14T14:00:00Z",2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,12,"23.4","0.6","51.0","7.5",1,"0.22","0.03","0.25","2.17",45,-4901,38340,2968,7869
104,49,18,1,FALSE,"2024-09-21T14:00:00Z",3,1,5,90,0,0,0,3,0,0,0,0,0,0,0,1,"31.0","0.4","2.0","3.3",1,"0.00","0.00","0.00","3.52",45,-1201,37771,1365,2566
104,53,19,2,TRUE,"2024-09-28T14:00:00Z",1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,11,"17.8","1.7","0.0","2.0",1,"0.00","0.02","0.02","0.99",45,5062,43699,12909,7847
104,63,20,7,TRUE,"2024-10-05T14:00:00Z",5,3,7,90,1,0,0,3,0,0,0,0,0,0,0,17,"50.4","0.5","56.0","10.7",1,"0.19","0.00","0.19","1.05",45,2884,47467,6565,3681
104,75,14,7,FALSE,"2024-10-19T14:00:00Z",2,1,8,90,1,0,0,2,0,0,0,0,0,0,0,26,"69.0","15.3","33.0","11.7",1,"0.42","0.13","0.55","1.33",45,2655,51115,6321,3666
104,83,10,1,TRUE,"2024-10-26T14:00:00Z",4,3,9,90,0,0,0,3,0,0,0,0,0,0,0,11,"27.6","30.8","2.0","6.0",1,"0.00","0.20","0.20","1.30",45,71793,132026,75696,3903
104,92,9,1,FALSE,"2024-11-04T20:00:00Z",2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,8,"39.6","0.6","0.0","4.0",1,"0.00","0.01","0.01","1.37",45,6388,133001,23097,16709
104,101,3,1,TRUE,"2024-11-09T15:00:00Z",3,2,11,90,0,0,0,2,0,0,0,0,0,0,0,7,"20.6","11.9","4.0","3.7",1,"0.00","0.13","0.13","2.61",45,5431,139077,13750,8319
105,8,7,2,TRUE,"2024-08-18T13:00:00Z",2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,4,"7.6","1.2","0.0","0.9",1,"0.00","0.00","0.00","1.17",45,0,8169,0,0
105,16,12,1,FALSE,"2024-08-25T15:30:00Z",2,0,2,90,0,0,0,2,0,0,0,0,0,0,0,-1,"5.4","1.4","3.0","1.0",1,"0.01","0.00","0.01","2.65",45,-619,9080,269,888
105,22,17,1,TRUE,"2024-08-31T14:00:00Z",3,1,3,51,0,0,0,1,0,0,0,0,0,0,0,2,"8.6","11.6","4.0","2.4",0,"0.00","0.18","0.18","0.70",45,2409,12800,3844,1435
105,37,13,1,FALSE,"2024-09-14T14:00:00Z",2,1,4,18,0,0,0,0,0,0,0,0,0,0,0,3,"2.6","0.6","2.0","0.5",0,"0.00","0.00","0.00","1.09",45,-2757,10204,259,3016
105,49,18,1,FALSE,"2024-09-21T14:00:00Z",3,1,5,11,0,0,0,1,0,0,0,0,0,0,0,-1,"0.8","0.9","0.0","0.2",0,"0.00","0.00","0.00","0.51",45,-689,9875,83,772
105,53,19,0,TRUE,"2024-09-28T14:00:00Z",1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-312,9853,591,903
